LU_CODE,Category,Pixel_Count,f0_mean,f0_median,f1_mean,f1_median,f2_mean,f2_median,f3_mean,f3_median,f4_mean,f4_median,f5_mean,f5_median,f6_mean,f6_median,f7_mean,f7_median,f8_mean,f8_median,f9_mean,f9_median,f10_mean,f10_median,f11_mean,f11_median,f12_mean,f12_median,f13_mean,f13_median,f14_mean,f14_median
2309,other,2673,-0.4407404959201813,-0.4626103937625885,-0.43801119923591614,-0.47574716806411743,-0.3792143166065216,-0.40537920594215393,3.04300594329834,2.8720295429229736,2.5442240238189697,2.668490409851074,2.849522113800049,2.905181884765625,-0.5361677408218384,-0.5575903654098511,-0.5108783841133118,-0.546283483505249,-0.464842826128006,-0.4912000000476837,0.7375712394714355,0.7628111243247986,0.7896748185157776,0.8228466510772705,0.7220867872238159,0.7421652674674988,-0.6540327668190002,-0.6696045398712158,-0.7056766152381897,-0.726690411567688,-0.6466423869132996,-0.6592641472816467
2315,other,142,-0.3889070451259613,-0.3878672122955322,-0.3486529588699341,-0.3711603879928589,-0.3646823763847351,-0.35752537846565247,2.4142279624938965,2.4041709899902344,2.5085394382476807,2.5654568672180176,2.3457040786743164,2.41506028175354,-0.471824049949646,-0.4708320200443268,-0.4323846995830536,-0.4487658739089966,-0.4416945278644562,-0.4219118356704712,0.7575820684432983,0.7674084901809692,0.7158892750740051,0.7415471076965332,0.7520438432693481,0.7710680961608887,-0.6455397009849548,-0.6473107933998108,-0.6113523244857788,-0.6259301900863647,-0.6468032002449036,-0.6568999290466309
2317,other,2769,-0.46215689182281494,-0.49071037769317627,-0.45245227217674255,-0.4791198968887329,-0.44190511107444763,-0.46186545491218567,2.649080753326416,2.6829047203063965,2.7750470638275146,2.730708122253418,2.5293729305267334,2.596153736114502,-0.5581952333450317,-0.5808823704719543,-0.5440250039100647,-0.570928692817688,-0.5326427817344666,-0.5522093176841736,0.7544345855712891,0.7821725606918335,0.749967634677887,0.7808364033699036,0.7560228705406189,0.7819747924804688,-0.6573325395584106,-0.679954469203949,-0.6556101441383362,-0.6796714663505554,-0.6670442819595337,-0.6819788217544556
2318,other,136,-0.45435911417007446,-0.4885094165802002,-0.43231335282325745,-0.451761931180954,-0.3998802602291107,-0.4392658472061157,2.6343746185302734,2.546391487121582,2.4509072303771973,2.4786272048950195,2.0562102794647217,2.107577323913574,-0.5404712557792664,-0.5760154724121094,-0.5181207656860352,-0.5454991459846497,-0.48983505368232727,-0.5265532732009888,0.7522178888320923,0.7960959076881409,0.7530626654624939,0.7932283878326416,0.7527656555175781,0.7849286794662476,-0.6465272307395935,-0.7000826597213745,-0.6593375205993652,-0.7082724571228027,-0.6787711977958679,-0.7147761583328247
2322,other,1500,-0.29529625177383423,-0.3264402449131012,-0.3278695344924927,-0.4063798189163208,-0.23023946583271027,-0.22377628087997437,2.2129571437835693,2.312960147857666,2.059910535812378,2.288299798965454,1.7646640539169312,1.7140352725982666,-0.38826581835746765,-0.44429582357406616,-0.4142242968082428,-0.4977685213088989,-0.31799590587615967,-0.3289455771446228,0.5789965987205505,0.6652138829231262,0.6852763891220093,0.7589614391326904,0.6052680015563965,0.647487998008728,-0.52756267786026,-0.5824733972549438,-0.6364147663116455,-0.6698998212814331,-0.5873275399208069,-0.6189355850219727
2323,other,32,-0.46033143997192383,-0.45860806107521057,-0.44497042894363403,-0.4366695284843445,-0.37640321254730225,-0.38974812626838684,2.8515031337738037,2.8208067417144775,2.9844744205474854,2.849379062652588,2.689499855041504,2.703899383544922,-0.5492589473724365,-0.5369991064071655,-0.5329604148864746,-0.5192105770111084,-0.46630167961120605,-0.4735143184661865,0.7713639736175537,0.7805033922195435,0.7593047022819519,0.7555568814277649,0.7228578329086304,0.7303680181503296,-0.6443979740142822,-0.6559563875198364,-0.636818528175354,-0.6398863196372986,-0.6113078594207764,-0.618976891040802
2400,other,5968,-0.342721551656723,-0.41697636246681213,-0.35148271918296814,-0.4066966772079468,-0.29123711585998535,-0.31233805418014526,2.161315441131592,2.4685072898864746,2.7018864154815674,2.367654323577881,1.944016695022583,2.051990032196045,-0.4347650706768036,-0.5265640616416931,-0.44035276770591736,-0.5011024475097656,-0.38103437423706055,-0.40833839774131775,0.5990923643112183,0.7150874733924866,0.6860726475715637,0.7513949871063232,0.6513309478759766,0.6973702311515808,-0.5358917713165283,-0.6267658472061157,-0.6297919750213623,-0.6685474514961243,-0.6128060817718506,-0.6368987560272217
2401,other,411985,-0.3550409972667694,-0.4052619934082031,-0.3912182152271271,-0.4170289933681488,-0.3671150803565979,-0.39880821108818054,17854.7890625,2.459897518157959,22824.830078125,2.4555447101593018,20294.224609375,2.342371702194214,-0.43965455889701843,-0.5058823823928833,-0.48048222064971924,-0.5100617408752441,-0.4572335481643677,-0.49235156178474426,0.630379855632782,0.7295082211494446,0.7219401001930237,0.759843647480011,0.7072518467903137,0.7512339353561401,-0.5632877945899963,-0.6492360830307007,-0.6566419005393982,-0.6837739944458008,-0.6505860090255737,-0.6800535321235657
2403,economic,353768,-0.34029799699783325,-0.3684447407722473,-0.34196895360946655,-0.3630765974521637,-0.3191440999507904,-0.34078919887542725,7478.77880859375,2.238994836807251,2.055713415145874,2.1611881256103516,21725.294921875,2.0996851921081543,-0.43907567858695984,-0.4758208990097046,-0.4332106113433838,-0.4588789939880371,-0.41101858019828796,-0.43760019540786743,0.6509738564491272,0.7053632140159607,0.7005898952484131,0.7351173758506775,0.6803224682807922,0.7200000286102295,-0.5987884998321533,-0.643240213394165,-0.6566023826599121,-0.6792792677879333,-0.6454355120658875,-0.6714304685592651
2404,economic,6385,-0.40514618158340454,-0.45413869619369507,-0.4232393503189087,-0.4609733819961548,-0.40887194871902466,-0.4525566101074219,3.122154951095581,2.4617185592651367,2.5284183025360107,2.4318935871124268,2.1915249824523926,2.3356449604034424,-0.49798348546028137,-0.5532163977622986,-0.5104755163192749,-0.5491510033607483,-0.49960166215896606,-0.542219877243042,0.6930620670318604,0.7635712027549744,0.7526214718818665,0.791979968547821,0.7390832304954529,0.7853851318359375,-0.6192681193351746,-0.6746692657470703,-0.6832593083381653,-0.7050310373306274,-0.6778008341789246,-0.706924319267273
